sequence,timestamp_us,time_s,flags,active_policy_id,active_policy_name,testbench_running,testbench_waiting,testbench_recovering,testbench_fall_count,testbench_stage,testbench_stage_name,dropped_frames,imu_read_last_us,encoder_read_last_us,observation_last_us,inference_last_us,action_last_us,motor_write_last_us,total_last_us,control_period_last_us,release_latency_last_us,rs485_cycle_last_us,imu_age_last_us,wheel_age_last_us,leg_age_last_us,imu_read_mean_us,encoder_read_mean_us,observation_mean_us,inference_mean_us,action_mean_us,motor_write_mean_us,total_mean_us,control_period_mean_us,release_latency_mean_us,rs485_cycle_mean_us,imu_age_mean_us,wheel_age_mean_us,leg_age_mean_us,imu_read_wcet_us,encoder_read_wcet_us,observation_wcet_us,inference_wcet_us,action_wcet_us,motor_write_wcet_us,total_wcet_us,control_period_wcet_us,release_latency_wcet_us,rs485_cycle_wcet_us,imu_age_wcet_us,wheel_age_wcet_us,leg_age_wcet_us,imu_read_jitter_us,encoder_read_jitter_us,observation_jitter_us,inference_jitter_us,action_jitter_us,motor_write_jitter_us,total_jitter_us,control_period_jitter_us,release_latency_jitter_us,rs485_cycle_jitter_us,imu_age_jitter_us,wheel_age_jitter_us,leg_age_jitter_us,pitch_rad,pitch_rate_radps,roll_rad,roll_rate_radps,yaw_rad,yaw_rate_radps,yaw_rate_world_radps,yaw_rate_from_quat_radps,wheel_left_logical_velocity_radps,wheel_right_logical_velocity_radps,position_m,velocity_mps,wheel_left_position_rad,wheel_right_position_rad,wheel_left_velocity_radps,wheel_right_velocity_radps,wheel_left_current_command_A,wheel_right_current_command_A,wheel_left_current_measured_A,wheel_right_current_measured_A,leg_0_angle_rad,leg_1_angle_rad,leg_2_angle_rad,leg_3_angle_rad,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,action_left,action_right,theta_deg,theta_initial_deg,theta_max_abs_deg,theta_rms_deg,current_rms_A,recovery_time_s,x_final_m,run_time_s
2031,34908000,34.908,3,0,point_mlp,0,0,0,0,0,idle,0,2477.03564453125,2064.392822265625,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1265.0,0.0,82.28571319580078,12699.357421875,11234142.0,2101.1630859375,2120.059326171875,0.0,0.0,0.0,3.738095283508301,26.297618865966797,15000.0,1257.5548095703125,0.0,82.07683563232422,12780.2919921875,11159123.0,2572.15478515625,2689.916748046875,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1395.142822265625,0.0,82.3452377319336,13218.3095703125,11234142.0,247.62391662597656,286.2945556640625,0.0,0.0,0.0,0.0,0.674906313419342,0.0,93.389404296875,0.0,0.7444704174995422,308.9241638183594,49762.3359375,0.8738718628883362,-0.01171875,-0.07001835852861404,0.001953125,2.6198184490203857,0.001953125,-0.00029030884616076946,0.0,0.0,-0.0,0.005916469730436802,0.0,-2.0597527027130127,-1.825437068939209,-0.0,-0.0,0.0,0.0,0.0004916542093269527,-0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005214780103415251,0.16499999165534973,-1.4520715922117233e-05,0.16499999165534973
2032,34923000,34.923,3,0,point_mlp,0,0,0,0,0,idle,0,2484.821533203125,2168.511962890625,0.0,0.0,0.0,3.738095283508301,26.5,15000.0,1504.2857666015625,0.0,82.3452377319336,13100.9169921875,11249381.0,2100.56396484375,2125.063232421875,0.0,0.0,0.0,3.738095283508301,26.314483642578125,15000.0,1279.98486328125,0.0,82.09920501708984,12807.0107421875,11166644.0,2572.15478515625,2689.916748046875,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1504.2857666015625,0.0,82.3452377319336,13218.3095703125,11249381.0,247.15359497070312,272.8092041015625,0.0,0.0,0.0,0.0,0.6461445093154907,0.0,115.6875991821289,0.0,0.7140408158302307,308.7474670410156,54129.95703125,0.8738718628883362,-0.00390625,-0.07001835852861404,-0.001953125,2.619725465774536,0.001953125,-0.0029263782780617476,0.0,0.0,-0.0,0.005940676666796207,0.0,-2.0605196952819824,-1.8252453804016113,-0.0,-0.0,0.0,0.0,-0.0012291354360058904,0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005610210355371237,0.17999999225139618,9.686220437288284e-06,0.17999999225139618
2033,34938000,34.937999999999995,3,0,point_mlp,0,0,0,0,0,idle,0,2249.21435546875,2535.678466796875,0.0,0.0,0.0,3.738095283508301,26.5,15000.0,1536.1666259765625,0.0,82.3452377319336,12354.1787109375,11264413.0,2097.5302734375,2167.00390625,0.0,0.0,0.0,3.738095283508301,26.328754425048828,15000.0,1301.3333740234375,0.0,82.11813354492188,12772.177734375,11174165.0,2572.15478515625,2721.02392578125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1536.1666259765625,0.0,82.3452377319336,13218.3095703125,11264413.0,241.57177734375,298.14495849609375,0.0,0.0,0.0,0.0,0.6207723021507263,0.0,132.80067443847656,0.0,0.6870390772819519,321.17730712890625,58490.76171875,0.8738718628883362,-0.00390625,-0.07001835852861404,0.0,2.6197681427001953,0.0,-0.0001775035634636879,0.008718473836779594,0.0,-0.0,0.005916464142501354,0.0,-2.060136318206787,-1.8258209228515625,-0.0,-0.0,0.0,0.0,0.0004916542093269527,-0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005496860831044614,0.19499999284744263,-1.4526303857564926e-05,0.19499999284744263
2034,34953000,34.952999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2525.72607421875,2617.9404296875,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1342.0714111328125,0.0,82.28571319580078,12299.26171875,11279219.0,2097.782958984375,2199.074462890625,0.0,0.0,0.0,3.738095283508301,26.336734771728516,15000.0,1304.467041015625,0.0,82.1301040649414,12738.3984375,11181669.0,2572.15478515625,2721.02392578125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1536.1666259765625,0.0,82.3452377319336,13218.3095703125,11279219.0,243.02572631835938,307.7463073730469,0.0,0.0,0.0,0.0,0.5971656441688538,0.0,127.64799499511719,0.0,0.6616035103797913,333.45892333984375,62819.67578125,0.8738718628883362,-0.01171875,-0.07001835852861404,0.0,2.619725465774536,-0.001953125,0.0007184656569734216,0.0,0.0,-0.0,0.005921310279518366,0.0,-2.0599443912506104,-1.825437068939209,-0.0,-0.0,0.0,0.0,-0.0004916542093269527,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.000537778134457767,0.20999999344348907,-9.680166840553284e-06,0.20999999344348907
2035,34968000,34.967999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2470.642822265625,2754.0595703125,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1240.2857666015625,0.0,82.28571319580078,12195.095703125,11294117.0,2097.263427734375,2238.44189453125,0.0,0.0,0.0,3.738095283508301,26.343650817871094,15000.0,1299.8826904296875,0.0,82.1404800415039,12702.1787109375,11189166.0,2572.15478515625,2754.0595703125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1536.1666259765625,0.0,82.3452377319336,13218.3095703125,11294117.0,241.2376708984375,329.5256652832031,0.0,0.0,0.0,0.0,0.5760663151741028,0.0,123.833984375,0.0,0.6388018131256104,350.61505126953125,67137.1640625,0.8738718628883362,-0.005859375,-0.07001835852861404,0.0,2.6197681427001953,-0.00390625,0.0022382927127182484,0.0,0.0,-0.0,0.005916464142501354,0.0,-2.060136318206787,-1.8258209228515625,-0.0,-0.0,0.0,0.0,-0.00024582710466347635,-0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005234058480709791,0.22499999403953552,-1.4526303857564926e-05,0.22499999403953552
2036,34983000,34.983,3,0,point_mlp,0,0,0,0,0,idle,0,2501.511962890625,1965.988037109375,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1295.0,0.0,82.28571319580078,12527.26171875,11309172.0,2097.653564453125,2240.43603515625,0.0,0.0,0.0,3.738095283508301,26.349702835083008,15000.0,1299.55712890625,0.0,82.1495590209961,12691.24609375,11196666.0,2572.15478515625,2754.0595703125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1536.1666259765625,0.0,82.3452377319336,13218.3095703125,11309172.0,240.60447692871094,327.8125305175781,0.0,0.0,0.0,0.0,0.557059109210968,0.0,119.33607482910156,0.0,0.6182082891464233,341.537353515625,71463.265625,0.8738718628883362,0.001953125,-0.07001835852861404,0.001953125,2.619732618331909,0.001953125,0.00033244770020246506,-0.006588347256183624,0.0,-0.0,0.005960043054074049,0.0,-2.061286687850952,-1.8252453804016113,-0.0,-0.0,0.0,0.0,-0.0014749625697731972,-0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.000571581011172384,0.23999999463558197,2.9052607715129852e-05,0.23999999463558197
2037,34998000,34.998,3,0,point_mlp,0,0,0,0,0,idle,0,2173.892822265625,2001.7738037109375,0.0,0.0,0.0,3.738095283508301,26.5,15000.0,1561.8333740234375,0.0,82.3452377319336,12892.0361328125,11324439.0,2094.515869140625,2238.530517578125,0.0,0.0,0.0,3.738095283508301,26.358543395996094,15000.0,1315.9493408203125,0.0,82.16107177734375,12703.0576171875,11204182.0,2572.15478515625,2754.0595703125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1561.8333740234375,0.0,82.3452377319336,13218.3095703125,11324439.0,237.83767700195312,321.5278625488281,0.0,0.0,0.0,0.0,0.5406005382537842,0.0,132.63104248046875,0.0,0.6004560589790344,334.2586364746094,75816.625,0.8738718628883362,-0.01171875,-0.07001835852861404,-0.005859375,2.6196398735046387,0.0,-0.005020445678383112,-0.018574969843029976,0.0,-0.0,0.005950350780040026,0.0,-2.061286687850952,-1.8256292343139648,-0.0,-0.0,0.0,0.0,0.0004916542093269527,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005608890205621719,0.2549999952316284,1.9360333681106567e-05,0.2549999952316284
2038,35013000,35.013,3,0,point_mlp,0,0,0,0,0,idle,0,2176.797607421875,2412.22607421875,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1520.357177734375,0.0,82.28571319580078,13126.4521484375,11339397.0,2091.39453125,2232.95703125,0.0,0.0,0.0,3.738095283508301,26.363094329833984,15000.0,1327.973388671875,0.0,82.16799926757812,12726.5791015625,11211694.0,2572.15478515625,2754.0595703125,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.0,1561.8333740234375,0.0,82.3452377319336,13218.3095703125,11339397.0,233.49905395507812,319.36541748046875,0.0,0.0,0.0,0.0,0.524815022945404,0.0,137.65664672851562,0.0,0.5832682847976685,339.28692626953125,80160.84375,0.8738718628883362,0.009765625,-0.07001835852861404,0.001953125,2.6197681427001953,-0.0078125,0.006949060596525669,0.02483430691063404,0.0,-0.0,0.005916458088904619,0.0,-2.0599443912506104,-1.8256292343139648,-0.0,-0.0,0.0,0.0,0.00024582710466347635,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005466237780638039,0.26999998092651367,-1.4532357454299927e-05,0.26999998092651367
2039,35028000,35.028,3,0,point_mlp,0,0,0,0,0,idle,0,2514.011962890625,2486.869140625,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.8330078125,1452.09521484375,0.0,82.28571319580078,12188.4287109375,11354330.0,2092.4140625,2255.411376953125,0.0,0.0,0.0,3.738095283508301,26.36716651916504,15000.048828125,1334.8690185546875,0.0,82.1741943359375,12698.255859375,11219201.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1561.8333740234375,0.0,82.3452377319336,13218.3095703125,11354330.0,235.0563201904297,325.994873046875,0.0,0.0,0.0,0.0,0.5103374123573303,0.20205627381801605,136.71353149414062,0.0,0.567477822303772,352.0834045410156,84495.953125,0.8738718628883362,0.0078125,-0.07001835852861404,-0.001953125,2.6196751594543457,0.0,-0.001141582615673542,-0.01890287548303604,0.0,-0.0,0.005940676666796207,0.0,-2.0605196952819824,-1.8252453804016113,-0.0,-0.0,0.0,0.0,-0.0017207895871251822,-0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0006021509179845452,0.2849999666213989,9.686220437288284e-06,0.2849999666213989
2040,35043000,35.043,3,0,point_mlp,0,0,0,0,0,idle,0,2265.071533203125,2741.0,0.0,0.0,0.0,3.738095283508301,26.440475463867188,14999.1669921875,1521.90478515625,0.0,82.28571319580078,12368.8095703125,11369399.0,2091.260498046875,2281.03271484375,0.0,0.0,0.0,3.738095283508301,26.370832443237305,15000.0,1344.7130126953125,0.0,82.17977142333984,12681.783203125,11226711.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1561.8333740234375,0.0,82.3452377319336,13218.3095703125,11369399.0,233.22381591796875,335.654052734375,0.0,0.0,0.0,0.0,0.49699634313583374,0.2857193350791931,139.61875915527344,0.0,0.5529049634933472,350.5212097167969,88835.640625,0.8738718628883362,-0.0078125,-0.07001835852861404,0.00390625,2.619718074798584,0.001953125,0.0013862056657671928,0.008846701122820377,0.0,-0.0,0.0059261443093419075,0.0,-2.0603280067443848,-1.8256292343139648,-0.0,-0.0,0.0,0.0,0.0,0.0007374812848865986,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005983756855130196,0.2999999523162842,-4.8461370170116425e-06,0.2999999523162842
2041,35058000,35.058,3,0,point_mlp,0,0,0,0,0,idle,0,2521.78564453125,1836.4166259765625,0.0,0.0,0.0,3.738095283508301,26.5,15000.0,1604.8333740234375,0.0,82.3452377319336,12605.845703125,11384482.0,2090.935546875,2275.901611328125,0.0,0.0,0.0,3.738095283508301,26.376983642578125,15000.0,1357.718994140625,0.0,82.18765258789062,12678.1669921875,11234224.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1604.8333740234375,0.0,82.3452377319336,13218.3095703125,11384482.0,234.22447204589844,336.7447814941406,0.0,0.0,0.0,0.0,0.4852314591407776,0.2776692807674408,147.81935119628906,0.0,0.5401133894920349,342.0474548339844,93179.9375,0.8738718628883362,0.0078125,-0.07001835852861404,-0.0078125,2.619718074798584,-0.001953125,-0.004378535784780979,0.0,0.0,-0.0,0.005945516750216484,0.0,-2.0603280067443848,-1.824862003326416,-0.0,-0.0,0.0,0.0,0.0004916542093269527,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005888621089980006,0.31499993801116943,1.4526303857564926e-05,0.31499993801116943
2042,35073000,35.073,3,0,point_mlp,0,0,0,0,0,idle,0,2431.571533203125,2089.916748046875,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1512.8809814453125,0.0,82.28571319580078,12734.1669921875,11399390.0,2090.7353515625,2270.074462890625,0.0,0.0,0.0,3.738095283508301,26.37986946105957,15000.0,1365.107666015625,0.0,82.19210815429688,12680.712890625,11241732.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1604.8333740234375,0.0,82.3452377319336,13218.3095703125,11399390.0,233.94715881347656,329.78564453125,0.0,0.0,0.0,0.0,0.4737308621406555,0.2702634334564209,148.00160217285156,0.0,0.5275111198425293,334.017578125,97514.2890625,0.8738718628883362,-0.0,-0.07001835852861404,0.001953125,2.6196751594543457,-0.001953125,0.002748488448560238,0.0,0.0,-0.0,0.005921304225921631,0.0,-2.060136318206787,-1.8256292343139648,-0.0,-0.0,0.0,0.0,-0.0007374812848865986,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005859673256054521,0.3299999237060547,-9.686220437288284e-06,0.3299999237060547
2043,35088000,35.088,3,0,point_mlp,0,0,0,0,0,idle,0,2454.607177734375,2384.77392578125,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1360.5,0.0,82.28571319580078,12737.6904296875,11414237.0,2091.634033203125,2270.02490234375,0.0,0.0,0.0,3.738095283508301,26.382505416870117,15000.0,1364.898193359375,0.0,82.19617462158203,12683.1904296875,11249232.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1604.8333740234375,0.0,82.3452377319336,13218.3095703125,11414237.0,235.88575744628906,322.9917907714844,0.0,0.0,0.0,0.0,0.4630115330219269,0.2634201943874359,144.4381103515625,0.0,0.5157522559165955,326.5541687011719,101836.3046875,0.8738718628883362,-0.0078125,-0.07001835852861404,0.0078125,2.619718074798584,-0.00390625,0.008135566487908363,0.008715545758605003,0.0,-0.0,0.005940676666796207,0.0,-2.0605196952819824,-1.8252453804016113,-0.0,-0.0,0.0,0.0,-0.0007374812848865986,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005833117174915969,0.34499990940093994,9.686220437288284e-06,0.34499990940093994
2044,35103000,35.103,3,0,point_mlp,0,0,0,0,0,idle,0,2525.21435546875,2386.5595703125,0.0,0.0,0.0,3.738095283508301,26.5,15000.0,1621.261962890625,0.0,82.3452377319336,13097.630859375,11429498.0,2092.67138671875,2271.176025390625,0.0,0.0,0.0,3.738095283508301,26.387401580810547,15000.0,1376.04443359375,0.0,82.20238494873047,12700.458984375,11256743.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1621.261962890625,0.0,82.3452377319336,13218.3095703125,11429498.0,235.5717315673828,316.3500061035156,0.0,0.0,0.0,0.0,0.4534688889980316,0.2570717930793762,150.90252685546875,0.0,0.5053325891494751,330.3905334472656,106177.8203125,0.8738718628883362,-0.015625,-0.07001835852861404,-0.001953125,2.619718074798584,0.0,-0.002203727839514613,0.0,0.0,-0.0,0.005930996499955654,0.0,-2.0603280067443848,-1.825437068939209,-0.0,-0.0,0.0,0.0,-0.0014749625697731972,0.0009833084186539054,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0006257333443500102,0.3599998950958252,6.05359673500061e-09,0.3599998950958252
2045,35118000,35.117999999999995,3,0,point_mlp,0,0,0,0,0,idle,0,2207.357177734375,2339.130859375,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1566.8809814453125,0.0,82.28571319580078,12215.3095703125,11444443.0,2090.5830078125,2283.058349609375,0.0,0.0,0.0,3.738095283508301,26.389524459838867,15000.0,1383.9959716796875,0.0,82.20571899414062,12681.052734375,11264251.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1621.261962890625,0.0,82.3452377319336,13218.3095703125,11444443.0,233.0294647216797,318.0298767089844,0.0,0.0,0.0,0.0,0.4440479874610901,0.2511613070964813,152.63992309570312,0.0,0.49497345089912415,337.6750793457031,110513.5390625,0.8738718628883362,-0.009765625,-0.07001835852861404,0.001953125,2.619718074798584,-0.00390625,0.0035586259327828884,0.0,0.0,-0.0,0.005955202970653772,0.0,-2.061286687850952,-1.825437068939209,-0.0,-0.0,0.0,0.0,-0.0004916542093269527,-0.0004916542093269527,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0006209263228811324,0.37499988079071045,2.421252429485321e-05,0.37499988079071045
2046,35133000,35.132999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2442.333251953125,2288.96435546875,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1497.5,0.0,82.28571319580078,12267.130859375,11459374.0,2091.115478515625,2291.650146484375,0.0,0.0,0.0,3.738095283508301,26.391483306884766,15000.0,1388.5361328125,0.0,82.20879364013672,12665.1328125,11271756.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1621.261962890625,0.0,82.3452377319336,13218.3095703125,11459374.0,232.13221740722656,317.1808166503906,0.0,0.0,0.0,0.0,0.43519115447998047,0.2456406056880951,151.14060974121094,0.0,0.4852266311645508,340.6657409667969,114843.609375,0.8738718628883362,0.017578125,-0.07001835852861404,0.00390625,2.6198110580444336,-0.001953125,0.005041571334004402,0.0,0.0,-0.0,0.005921304225921631,0.0,-2.060136318206787,-1.8256292343139648,-0.0,-0.0,0.0,0.0,0.0,0.0,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0006088683730922639,0.3899998664855957,-9.686220437288284e-06,0.3899998664855957
2047,35148000,35.147999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2449.5595703125,2411.77392578125,0.0,0.0,0.0,3.738095283508301,26.440475463867188,15000.0,1578.4761962890625,0.0,82.28571319580078,12601.7861328125,11474455.0,2091.56201171875,2298.39892578125,0.0,0.0,0.0,3.738095283508301,26.39329719543457,15000.0,1395.841552734375,0.0,82.21163940429688,12662.787109375,11279263.0,2572.15478515625,2787.40478515625,0.0,0.0,0.0,3.738095283508301,26.619047164916992,15000.8330078125,1621.261962890625,0.0,82.3452377319336,13218.3095703125,11474455.0,233.07919311523438,312.9527587890625,0.0,0.0,0.0,0.0,0.42684414982795715,0.24046863615512848,152.7001190185547,0.0,0.47603410482406616,334.27264404296875,119178.5390625,0.8738718628883362,0.001953125,-0.07001835852861404,-0.01171875,2.6198110580444336,0.001953125,-0.010140834376215935,-0.008235609158873558,0.0,-0.0,0.0059261443093419075,0.0,-2.0603280067443848,-1.8256292343139648,-0.0,-0.0,0.0,0.0,0.00024582710466347635,0.00024582710466347635,0.14745689928531647,-0.15435905754566193,0.1597287505865097,-0.1524415910243988,-0.4989103078842163,0.30143582820892334,1.3476027250289917,0.267578125,-0.36199361085891724,0.9321805834770203,-0.06478039175271988,0.0,0.0,0.38389721512794495,0.4965641498565674,-0.1345289945602417,-0.013671875,0.6917741894721985,1.0079805850982666,50.06916809082031,50.06916809082031,50.06916809082031,50.06916809082031,0.0005993567174300551,0.40499985218048096,-4.8461370170116425e-06,0.40499985218048096
